945;117;
946;557;
947;570;
948;748;
949;606;
950;793;
951;964;
952;839;
953;352;
954;402;
955;60;
956;459;
957;629;
958;98;
959;427;
960;389;
961;494;
962;251;
963;707;
964;33;
965;272;
966;623;
967;443;
968;258;
969;53;
970;109;
971;954;
972;429;
973;115;
974;413;
975;855;
976;680;
977;618;
978;133;
979;196;
980;827;
981;339;
982;526;
983;774;
984;499;
985;966;
986;991;
987;84;
988;519;
989;996;
990;307;
991;468;
992;441;
993;577;
994;328;
995;422;
996;141;
997;294;
998;974;
999;651;
